id,label,label_id,text,raw_text,n_words,n_chars
1417,No,0,"Saturday January 19, 2002 2:00pm 680 Park Avenue (corner 68th St.) Tel.","Saturday January 19, 2002 2:00pm 680 Park Avenue (corner 68th St.) Tel.",12,71
1418,No,0,"Saturday night I will be staying in Round Rock (going to Paige's homecoming in Georgetown), but Neil will still be at the Hyatt.","Saturday night I will be staying in Round Rock (going to Paige's homecoming in Georgetown), but Neil will still be at the Hyatt.",23,128
1420,No,0,"Save all the places you want to show your friends into a collection in Everplaces, which you can easily share with anyone visiting you.","Save all the places you want to show your friends into a collection in Everplaces, which you can easily share with anyone visiting you.",24,135
1422,No,0,Search Now if You Want to Win,Search Now if You Want to Win,7,29
1423,No,0,See separate e:mail for contact names and numbers in Operations while I am out.,See separate e:mail for contact names and numbers in Operations while I am out.,14,79
1424,No,0,See you Monday!,See you Monday!,3,15
1425,No,0,See you Sunday.,See you Sunday.,3,15
1427,No,0,See you on Monday.,See you on Monday.,4,18
1428,No,0,See you tomorrow!,See you tomorrow!,3,17
1429,No,0,See you tomorrow.,See you tomorrow.,3,17
1431,No,0,Sent it Monday night.,Sent it Monday night.,4,21
1433,No,0,"September 4, 2011, Late Night: $LINK","September 4, 2011, Late Night: $LINK",6,36
1435,No,0,"Service Release 2 for Poser 10 and Poser Poser Pro 2014, plus PoserFusion 2014 plug-ins are now available.","Service Release 2 for Poser 10 and Poser Poser Pro 2014, plus PoserFusion 2014 plug-ins are now available.",18,106
1436,No,0,Services like 23 And Me let people understand themselves better by analyzing their genome.,Services like 23 And Me let people understand themselves better by analyzing their genome.,14,90
1438,No,0,She also forwarded this message to several other women outside of our church.,She also forwarded this message to several other women outside of our church.,13,77
1440,No,0,She can stuff the little sucker if I get all the other stuff.,She can stuff the little sucker if I get all the other stuff.,13,61
1441,No,0,She has also been discussing the utilities with outside counsel and we may be able to open more up for trading.,She has also been discussing the utilities with outside counsel and we may be able to open more up for trading.,21,111
1442,No,0,She is planning on attending SMSU in Springfiel d in the fall.,She is planning on attending SMSU in Springfiel d in the fall.,12,62
1443,No,0,"She may not be the person to talk with regarding displaying a boat, but will very likely be able to give the correct contact.","She may not be the person to talk with regarding displaying a boat, but will very likely be able to give the correct contact.",24,125
1444,No,0,She was also wondering about details of dinner - said in the last meeting it had been discussed to possibly do a western theme - with jeans (?).,She was also wondering about details of dinner - said in the last meeting it had been discussed to possibly do a western theme - with jeans (?).,28,144
1445,No,0,She will send out a revised spreadsheet on Thursday.,She will send out a revised spreadsheet on Thursday.,9,52
1446,No,0,Shop online and receive a $30 service credit Offer available while supplies last.,Shop online and receive a $30 service credit Offer available while supplies last.,13,81
1447,No,0,Should I send the other info.,Should I send the other info.,6,29
1448,No,0,"Since Sunday 28 August 2011, you have been invited by 2 of your contacts to join Netlog, the social community for over 83 million members.","Since Sunday 28 August 2011, you have been invited by 2 of your contacts to join Netlog, the social community for over 83 million members.",25,138
1449,No,0,"Since hundreds of years ago, the Kama Sutra is a guideline for man how to please a woman in a relationship.","Since hundreds of years ago, the Kama Sutra is a guideline for man how to please a woman in a relationship.",21,107
1450,No,0,"Since this offer may expire at anytime, you might want to hurry and participate now!","Since this offer may expire at anytime, you might want to hurry and participate now!",15,84
1452,No,0,"Slow browser may need to wait 15 seconds for your email to appear, then scroll to view.","Slow browser may need to wait 15 seconds for your email to appear, then scroll to view.",17,87
1453,No,0,So I am asking all MyLifeOrganized customers to consider writing at least short review for MLO-iPad on AppStore mentioning what you like and probably what you want to improve.,So I am asking all MyLifeOrganized customers to consider writing at least short review for MLO-iPad on AppStore mentioning what you like and probably what you want to improve.,29,175
1454,No,0,So I can see why you would receive my mail on occassion if someone is either making an educated guess on the address or referencing my old card.,So I can see why you would receive my mail on occassion if someone is either making an educated guess on the address or referencing my old card.,28,144
1455,No,0,So I can't make this meeting.,So I can't make this meeting.,6,29
1456,No,0,"So as long as they buy spot, they can meet the benchmark and pass everything through.","So as long as they buy spot, they can meet the benchmark and pass everything through.",16,85
1457,No,0,So how do you stand out from the crowd?,So how do you stand out from the crowd?,9,39
1458,No,0,"So if she makes the next two dances, then she will be in 8 out of 10 dances for the football season.","So if she makes the next two dances, then she will be in 8 out of 10 dances for the football season.",22,100
1460,No,0,"So, I'm not going to San Antonion, just heading for GTown tomorrow.","So, I'm not going to San Antonion, just heading for GTown tomorrow.",12,67
1461,No,0,"So, in order to correctly estimate our economics, I changed the price on the delivery to reflect how the deal will settle.","So, in order to correctly estimate our economics, I changed the price on the delivery to reflect how the deal will settle.",22,122
1463,No,0,Solution: 1) Don't make the PX a monopoly.,Solution: 1) Don't make the PX a monopoly.,8,42
1464,No,0,Sometimes you want to deal with something later.,Sometimes you want to deal with something later.,8,48
1465,No,0,Sorry about not getting back to you sooner.,Sorry about not getting back to you sooner.,8,43
1466,No,0,Sorry for the delay in getting back to you .,Sorry for the delay in getting back to you .,10,44
1467,No,0,"Sorry if it made things, well, fidgety.","Sorry if it made things, well, fidgety.",7,39
1468,No,0,Sorry that I had to cancel and that it took so long for me to get back with you.,Sorry that I had to cancel and that it took so long for me to get back with you.,19,80
1469,No,0,Sorry we couldn't make it yesterday.,Sorry we couldn't make it yesterday.,6,36
1470,No,0,Sorry wrong address,Sorry wrong address,3,19
1471,No,0,Sorry you didn't make to have a beer after the final.,Sorry you didn't make to have a beer after the final.,11,53
1472,No,0,"Sorry, I read the other email first--you guys have me covered quite well.","Sorry, I read the other email first--you guys have me covered quite well.",13,73
1473,No,0,"Sorry, sometimes my Dwarven side gets the better of me, but I really, really want everyone to join us this year.","Sorry, sometimes my Dwarven side gets the better of me, but I really, really want everyone to join us this year.",21,112
1474,No,0,Sounds like the IOUs will get some financial support from Davis tomorrow (at least in words).,Sounds like the IOUs will get some financial support from Davis tomorrow (at least in words).,16,93
1475,No,0,"Southeast Beaches Kickoff Sale! Hurry, Offers End at Midnight Tomorrow!","Southeast Beaches Kickoff Sale! Hurry, Offers End at Midnight Tomorrow!",10,71
1476,No,0,"Southwest Airlines e-mail update for August 21, 2001","Southwest Airlines e-mail update for August 21, 2001",8,52
1477,No,0,"Speaking of cheese, I spoke with Jeff Green last night, and under the circumstances, he'd prefer to do the Dome road next summer (when he's up doing more work on my property.","Speaking of cheese, I spoke with Jeff Green last night, and under the circumstances, he'd prefer to do the Dome road next summer (when he's up doing more work on my property.",32,174
1480,No,0,Stan is in DC today but will be back in the office tomorrow morning.,Stan is in DC today but will be back in the office tomorrow morning.,14,68
1483,No,0,Stop checking your email-aren't you on vacation?,Stop checking your email-aren't you on vacation?,7,48
1486,No,0,Sure family walk - I get the message (finally) I will communicate with you via E-Mail.,Sure family walk - I get the message (finally) I will communicate with you via E-Mail.,16,86
1487,No,0,"Sure, we all need a little pick-me-up every now and then in the form of a latte or a new outfit, but by the time you're 30, you've probably figured out which expenditures make you really happy and which fizzle fast.","Sure, we all need a little pick-me-up every now and then in the form of a latte or a new outfit, but by the time you're 30, you've probably figured out which expenditures make you really happy and which fizzle fast.",41,215
1488,No,0,"Take 20% off* online with coupon code ZZSANTA through Monday, December 16th, 2013.","Take 20% off* online with coupon code ZZSANTA through Monday, December 16th, 2013.",13,82
1489,No,0,"Take health insurance for instance, we can provide you with competitive quotes for the top insurance companies in the nation.","Take health insurance for instance, we can provide you with competitive quotes for the top insurance companies in the nation.",20,125
1490,No,0,"Take homeowners insurance for instance, we can provide you with competitive quotes for the top insurance companies in the nation.","Take homeowners insurance for instance, we can provide you with competitive quotes for the top insurance companies in the nation.",20,129
1491,No,0,Taking a break from my sabbatical tomorrow at 7:30 to interview @guygavrielkay onstage at St Ann's Academy.,Taking a break from my sabbatical tomorrow at 7:30 to interview @guygavrielkay onstage at St Ann's Academy.,17,107
1492,No,0,Taking place on Friday the 15th.,Taking place on Friday the 15th.,6,32
1493,No,0,Target date: Nov. 15th and Dec. 1 cut off,Target date: Nov. 15th and Dec. 1 cut off,9,41
1494,No,0,Terms of Use and Privacy Policy and Safety Information are applicable to this site.,Terms of Use and Privacy Policy and Safety Information are applicable to this site.,14,83
1497,No,0,"Thank you for installing our Staunton's Group Pass, we hope you enjoy using it.","Thank you for installing our Staunton's Group Pass, we hope you enjoy using it.",14,79
1498,No,0,Thank you for the email.,Thank you for the email.,5,24
1501,No,0,"Thanks Susan, that makes sense.","Thanks Susan, that makes sense.",5,31
1503,No,0,Thanks and talk to you on Wednesday.,Thanks and talk to you on Wednesday.,7,36
1505,No,0,Thanks for sending me your thoughts from the meeting you attended.,Thanks for sending me your thoughts from the meeting you attended.,11,66
1506,No,0,Thanks for the e-mail.,Thanks for the e-mail.,4,22
1507,No,0,Thanks for the email regarding my baby.,Thanks for the email regarding my baby.,7,39
1510,No,0,"Thanks, but ain't gonna happen this week.","Thanks, but ain't gonna happen this week.",7,41
1512,No,0,"That KN Wattenberg order is excellent for us on the jurisdictional issue, so maybe the longer we wait the better the law will get for us.","That KN Wattenberg order is excellent for us on the jurisdictional issue, so maybe the longer we wait the better the law will get for us.",26,137
1516,No,0,That means you didn't send me the attachment.,That means you didn't send me the attachment.,8,45
1518,No,0,That probably would make next week better for me than this week.,That probably would make next week better for me than this week.,12,64
1519,No,0,"That should bring available cash for equities to: $190,000","That should bring available cash for equities to: $190,000",9,58
1523,No,0,That will make good airplane material tomorrow.,That will make good airplane material tomorrow.,7,47
1524,No,0,That would send a pretty strong signal to the market that we are serious about deadlines.,That would send a pretty strong signal to the market that we are serious about deadlines.,16,89
1526,No,0,"The CPUC gets out of the way and stops the practice of ""after-the-fact"" reviews of power purchases.","The CPUC gets out of the way and stops the practice of ""after-the-fact"" reviews of power purchases.",17,99
1530,No,0,The East Desk is having a meeting tomorrow at the same time to discuss the split out of the East Desk into 11 new books.,The East Desk is having a meeting tomorrow at the same time to discuss the split out of the East Desk into 11 new books.,25,120
1531,No,0,"The Enron attendees for tomorrow's meeting are: Ken Lay, Marty Sunde and Bob Williams.","The Enron attendees for tomorrow's meeting are: Ken Lay, Marty Sunde and Bob Williams.",14,86
1535,No,0,The Republican lawmakers said the commission is responsible for nearly forcing the utilities into bankruptcy.,The Republican lawmakers said the commission is responsible for nearly forcing the utilities into bankruptcy.,15,109
1536,No,0,The Rockets need scorers and Alexander will produce during individual workouts.,The Rockets need scorers and Alexander will produce during individual workouts.,11,79
1539,No,0,The above will be held at the Houston Club and will be quite a fun event.,The above will be held at the Houston Club and will be quite a fun event.,16,73
1540,No,0,The address for St. Mary's church is as follows:,The address for St. Mary's church is as follows:,9,48
1541,No,0,"The applicable product numbers are 33462, 33464, 33491, and 33492.","The applicable product numbers are 33462, 33464, 33491, and 33492.",10,66
1542,No,0,The assistants pick up our lines and amtel us when voice mails have been left.),The assistants pick up our lines and amtel us when voice mails have been left.),15,79
1543,No,0,"The attendees are operations focussed and may be interested in issues such as siting, interconnection and environmental issues.","The attendees are operations focussed and may be interested in issues such as siting, interconnection and environmental issues.",18,127
1547,No,0,"The biggest artists from every genre, sharing one stage for a legendary weekend in Vegas.","The biggest artists from every genre, sharing one stage for a legendary weekend in Vegas.",15,89
1548,No,0,"The budget, and the R's desire to mess with Davis, are prolonging things a bit.","The budget, and the R's desire to mess with Davis, are prolonging things a bit.",15,79
1549,No,0,The burger war heats up! McDonald's and Burger King collide and we want to know which fast food restaurant do you prefer.,The burger war heats up! McDonald's and Burger King collide and we want to know which fast food restaurant do you prefer.,22,121
1550,No,0,The class schedule hasn't required an afternoon dose as of yet.,The class schedule hasn't required an afternoon dose as of yet.,11,63
1551,No,0,The closing dinner for the big financing will be on Feb. 8.,The closing dinner for the big financing will be on Feb. 8.,12,59
1552,No,0,The counseling session provided us with the information needed to provide you options and discuss workable solutions that will help to improve your finances.,The counseling session provided us with the information needed to provide you options and discuss workable solutions that will help to improve your finances.,24,157
1553,No,0,The delivery point is Rayne.,The delivery point is Rayne.,5,28
1554,No,0,The delivery to the citygate should be on the big FOM deal ticket comingled with everything else.,The delivery to the citygate should be on the big FOM deal ticket comingled with everything else.,17,97
1555,No,0,The document you gave me is the form assignment letter that I have prepared for many Bridgeline personnel.,The document you gave me is the form assignment letter that I have prepared for many Bridgeline personnel.,18,106
1556,No,0,"The evualtion and written discussion of each disicpline is based upon the availability of records, documents and discussions with NWNG personnel.","The evualtion and written discussion of each disicpline is based upon the availability of records, documents and discussions with NWNG personnel.",21,145
1557,No,0,The first email was what I sent to Burton and Susan.,The first email was what I sent to Burton and Susan.,11,52
1558,No,0,The first step to determining the legacy you want to leave behind is establishing strong values that are important to pass on.,The first step to determining the legacy you want to leave behind is establishing strong values that are important to pass on.,22,126
1559,No,0,"The following title is scheduled for removal on Wednesday, August 28th.","The following title is scheduled for removal on Wednesday, August 28th.",11,71
1560,No,0,"The gold master arrived from Apple yesterday like a little gift from heaven, and we're happy to finally be able to give you the releasable iOS7-compatible version of the Aviary iOS SDK.","The gold master arrived from Apple yesterday like a little gift from heaven, and we're happy to finally be able to give you the releasable iOS7-compatible version of the Aviary iOS SDK.",32,185
1561,No,0,"The great national experiment to open the sale of electricity to competition, which California has been largely credited with pioneering, was supposed to lower prices by freeing consumers from the monopolistic grip of government regulated utilities.","The great national experiment to open the sale of electricity to competition, which California has been largely credited with pioneering, was supposed to lower prices by freeing consumers from the monopolistic grip of government regulated utilities.",36,249
1562,No,0,"The guy negotiating the bill on behalf of IEP told me that there's a 35-40% chance that it will make it out of the Senate by the end of next week, which means that it still has quite a ways to go.","The guy negotiating the bill on behalf of IEP told me that there's a 35-40% chance that it will make it out of the Senate by the end of next week, which means that it still has quite a ways to go.",42,196
1564,No,0,"The intersection between publishing and technology would be the perfect fit for me, and the innovation behind BookVibe is so exciting.","The intersection between publishing and technology would be the perfect fit for me, and the innovation behind BookVibe is so exciting.",21,134
1565,No,0,"The kids love our home tradition for the game, and weren't sure that they wanted to give that up.","The kids love our home tradition for the game, and weren't sure that they wanted to give that up.",19,97
1567,No,0,The meeting between Skilling & the Governor went well.,The meeting between Skilling & the Governor went well.,9,54
1568,No,0,"The meeting is about the balancing act--profits vs. principles, short vs. long-term needs, and listening to multiple stakeholders.","The meeting is about the balancing act--profits vs. principles, short vs. long-term needs, and listening to multiple stakeholders.",18,130
1569,No,0,"The meeting is about the balancing act-profits vs. principles, short vs. long-term needs, and listening to multiple stakeholders.","The meeting is about the balancing act-profits vs. principles, short vs. long-term needs, and listening to multiple stakeholders.",18,129
1571,No,0,"The mornings will be the best time to learn, but you can spend as much time as you want.","The mornings will be the best time to learn, but you can spend as much time as you want.",19,88
1572,No,0,The new HomeRun by Deem offer for $10 for Two Admissions to a Bridal Expo at Chateau Elan on August 18th is up here: $LINK,The new HomeRun by Deem offer for $10 for Two Admissions to a Bridal Expo at Chateau Elan on August 18th is up here: $LINK,25,122
1574,No,0,The new HomeRun by Deem offer for $29 for Four Drop-In Children's Fitness Classes & Four Weeks of Unlimited Gym Access is up here: $LINK,The new HomeRun by Deem offer for $29 for Four Drop-In Children’s Fitness Classes &amp; Four Weeks of Unlimited Gym Access is up here: $LINK,25,136
1575,No,0,The new HomeRun by Deem offer for $49 for a Student Assessment and 4 Weeks of 1-Hour Math or English Classes is up here: $LINK,The new HomeRun by Deem offer for $49 for a Student Assessment and 4 Weeks of 1-Hour Math or English Classes is up here: $LINK,25,126
1576,No,0,"The new product will be a day product like our current Katy and HSC Pool products, so it will be a fixed price product for next day gas delivered at the Corpus location.","The new product will be a day product like our current Katy and HSC Pool products, so it will be a fixed price product for next day gas delivered at the Corpus location.",33,169
1578,No,0,The online team has scheduled a new employee training for tomorrow and at 10:30 am Tom Moran and I are going to give a presentation on online approval procedures.,The online team has scheduled a new employee training for tomorrow and at 10:30 am Tom Moran and I are going to give a presentation on online approval procedures.,29,162
1581,No,0,The position unites all the Field Operations actions together with the world wide corporate business plan:,The position unites all the Field Operations actions together with the world wide corporate business plan:,16,106
1582,No,0,The position unites all the Field Operations actions together with the world wide corporate business plan: 1.,The position unites all the Field Operations actions together with the world wide corporate business plan: 1.,17,109
1583,No,0,"The problem is that a clear target list, joint accountabilities and schedule between the groups has not been rolled out which was discussed at Columbia Lakes.","The problem is that a clear target list, joint accountabilities and schedule between the groups has not been rolled out which was discussed at Columbia Lakes.",26,158
1586,No,0,The reason I'm concerned is that when my brother moved he did a change of address and my mail has been screwed up ever since.,The reason I'm concerned is that when my brother moved he did a change of address and my mail has been screwed up ever since.,25,125
1587,No,0,The referenced Diamond Shamrock/Koch joint venture would like to execute the same one.,The referenced Diamond Shamrock/Koch joint venture would like to execute the same one.,13,86
1588,No,0,The remote computers that you want to access must be on and running the PocketCloud Companion app.,The remote computers that you want to access must be on and running the PocketCloud Companion app.,17,98
1591,No,0,The returns and value provided by these companies will be primarily be based on the timing of new production and their asset base and they will realize (on a relative basis) very little from the trading.,The returns and value provided by these companies will be primarily be based on the timing of new production and their asset base and they will realize (on a relative basis) very little from the trading.,36,203
1592,No,0,The risk is showing the value of SJ to Socal topock (currently wide spreads for 2001) on the transport when it actually has less value delivering to Mojave topock.,The risk is showing the value of SJ to Socal topock (currently wide spreads for 2001) on the transport when it actually has less value delivering to Mojave topock.,29,163
1594,No,0,"The sale of the assets came about in the attempt to trim the fat (or manage earnings, you make the call).","The sale of the assets came about in the attempt to trim the fat (or manage earnings, you make the call).",21,105
1595,No,0,The short bonus questionnaire will take under 2 minutes to complete.,The short bonus questionnaire will take under 2 minutes to complete.,11,68
1596,No,0,The short bonus survey will take under 2 minutes to finish.,The short bonus survey will take under 2 minutes to finish.,11,59
1599,No,0,The top book pick for you this week comes from Katie Kieffer who discussed:,The top book pick for you this week comes from Katie Kieffer who discussed:,14,75
1600,No,0,The topics covered in the manual addressed all environmenatl issues that the company appeared to be involved with.,The topics covered in the manual addressed all environmenatl issues that the company appeared to be involved with.,18,114
1601,No,0,"The turbines will be assigned to two sister Delaware LLCS: CA Energy Development I, LLC and CA Energy Development II, LLC.","The turbines will be assigned to two sister Delaware LLCS: CA Energy Development I, LLC and CA Energy Development II, LLC.",21,122
1602,No,0,"Then definition of the operating standards that we must uphold, discussion, plans on reporting and buy in on these.","Then definition of the operating standards that we must uphold, discussion, plans on reporting and buy in on these.",19,115
1603,No,0,"Then, on Sunday, I did something and now can't get the computer to load up windows.","Then, on Sunday, I did something and now can't get the computer to load up windows.",16,83
1604,No,0,There are a number of people here in Houston that could probably give you a read on her based on very recent experience.,There are a number of people here in Houston that could probably give you a read on her based on very recent experience.,23,120
1605,No,0,There are four of us that are not playing tomorrow?,There are four of us that are not playing tomorrow?,10,51
1606,No,0,There are only TWO DAYS LEFT to save up to 50% on select styles for the entire family!,There are only TWO DAYS LEFT to save up to 50% on select styles for the entire family!,18,86
1609,No,0,There is also a position open for Director of Development of Rice University and I have contacted Malcolm Gillis and Christie Patrick happens to be meeting with him today so she is going to mention that I am interested.,There is also a position open for Director of Development of Rice University and I have contacted Malcolm Gillis and Christie Patrick happens to be meeting with him today so she is going to mention that I am interested.,39,219
1610,No,0,There is also hope that any deal would be used as a way to get Pacific Gas & Electric Co. out of bankruptcy.,There is also hope that any deal would be used as a way to get Pacific Gas & Electric Co. out of bankruptcy.,23,108
1612,No,0,There is not enough data on it to make an educated decision.,There is not enough data on it to make an educated decision.,12,60
1614,No,0,"There may be some slight changes before the forum begins, but this will give you a good idea of the topics to be covered and the other speakers who will address the group.","There may be some slight changes before the forum begins, but this will give you a good idea of the topics to be covered and the other speakers who will address the group.",33,171
1615,No,0,There was a general discussion about whether going to numbers made it seem more competitive.,There was a general discussion about whether going to numbers made it seem more competitive.,15,92
1616,No,0,"There were references to a 1989 document in the ""Baseline"" report for specific parameters, but there may have been an update to target contamination level requirements since that date and therefore, I used 10,000 ppm which is a general action level for most states for total petroleum hydrocarbons.","There were references to a 1989 document in the ""Baseline"" report for specific parameters, but there may have been an update to target contamination level requirements since that date and therefore, I used 10,000 ppm which is a general action level for most states for total petroleum hydrocarbons.",48,298
1617,No,0,"There were references to a 1989 document in the Baseline report for specific parameters, but there may have been an update to target contamination level requirements since that date and therefore, I used 10,000 ppm which is a general action level for most states for total petroleum hydrocarbons.","There were references to a 1989 document in the Baseline report for specific parameters, but there may have been an update to target contamination level requirements since that date and therefore, I used 10,000 ppm which is a general action level for most states for total petroleum hydrocarbons.",48,296
1618,No,0,"Therefore, I think the questions which Tozzinni needs to address are along the lines of:","Therefore, I think the questions which Tozzinni needs to address are along the lines of:",15,88
1619,No,0,These are my hours: 8am to 5pm,These are my hours: 8am to 5pm,7,30
1620,No,0,"These changes will take effect October 17, 2013 and will apply to your account from this date forward.","These changes will take effect October 17, 2013 and will apply to your account from this date forward.",18,102
1621,No,0,"These deals are going to accelerate--very confidentially, they are directly linked to getting the universe connected to Enron On-line, our very successful B2B website.","These deals are going to accelerate--very confidentially, they are directly linked to getting the universe connected to Enron On-line, our very successful B2B website.",24,167
1622,No,0,These technologies carry great promise for addressing some of the challenges currently faced by regulators and market participants alike.,These technologies carry great promise for addressing some of the challenges currently faced by regulators and market participants alike.,19,137
1625,No,0,They are sending me a brochure.,They are sending me a brochure.,6,31
1626,No,0,They are taking him out of the hospital tomorrow or Wed.,They are taking him out of the hospital tomorrow or Wed.,11,56
1627,No,0,They discuss countless ways to get the new duds you want without the price tag you have come to expect.,They discuss countless ways to get the new duds you want without the price tag you have come to expect.,20,103
1630,No,0,"They land and the pilot turns to Stumpy, ""By golly, I did everything I could think of to get you to yell out, but you didn't.""","They land and the pilot turns to Stumpy, ""By golly, I did everything I could think of to get you to yell out, but you didn't.""",26,126
1632,No,0,They plan to launch a campaign next week telling businesses in S.D. that the best thing to leave Sempra and switch to another provider.,They plan to launch a campaign next week telling businesses in S.D. that the best thing to leave Sempra and switch to another provider.,24,135
1634,No,0,They'll send me the data if we need it.,They'll send me the data if we need it.,9,39
1635,No,0,Think about how your experience and skills fit into the job description of a position you want to apply for.,Think about how your experience and skills fit into the job description of a position you want to apply for.,20,108
1637,No,0,This amount of time should be adequate to put together a short study on your different options.,This amount of time should be adequate to put together a short study on your different options.,17,95
1639,No,0,This deal is for deliveries to Storage.,This deal is for deliveries to Storage.,7,39
1640,No,0,This e-mail and any attached files may be confidential and subject to attorney/client privilege.,This e-mail and any attached files may be confidential and subject to attorney/client privilege.,14,96
1641,No,0,"This e-mail is to follow up our conversation Friday, June1st regarding a sponsorship for the National Bar Association Convention to be held in Dallas July 28 - August 4, 2001.","This e-mail is to follow up our conversation Friday, June1st regarding a sponsorship for the National Bar Association Convention to be held in Dallas July 28 - August 4, 2001.",30,175
1642,No,0,"This email is being sent on behalf of Enotem by Opt-Intelligence, to confirm your opt-in to the Enotem offer on PandaResearch.com at 10:07 PM 06/26/14.","This email is being sent on behalf of Enotem by Opt-Intelligence, to confirm your opt-in to the Enotem offer on PandaResearch.com at 10:07 PM 06/26/14.",25,151
1645,No,0,This free tell-a-friend service is made possible by our sponsors:,This free tell-a-friend service is made possible by our sponsors:,10,65
1647,No,0,This idea may not have any merit or you may not have a need around metals.,This idea may not have any merit or you may not have a need around metals.,16,74
1649,No,0,This is a media enriched email.,This is a media enriched email.,6,31
1650,No,0,This is a new one for us and they are taking their sweet time on getting the paper work back to us.,This is a new one for us and they are taking their sweet time on getting the paper work back to us.,22,99
1651,No,0,"This is a post-only message, please do not reply.","This is a post-only message, please do not reply.",9,49
1653,No,0,This is freeware.,This is freeware.,3,17
1654,No,0,This is really starting to get wierd.,This is really starting to get wierd.,7,37
1655,No,0,This is the most prepared we will have ever been for the weekend.,This is the most prepared we will have ever been for the weekend.,13,65
1656,No,0,This is the perfect time to start taking paid surveys and I look forward to welcoming you as our newest member!,This is the perfect time to start taking paid surveys and I look forward to welcoming you as our newest member!,21,111
1657,No,0,This is very early in development but we have high expectations in this area.,This is very early in development but we have high expectations in this area.,14,77
1659,No,0,This is your shot to look good while your soaking in the sun enjoying an ice cold summer drink.,This is your shot to look good while your soaking in the sun enjoying an ice cold summer drink.,19,95
1660,No,0,This isn't the right guy but he can get you to someone - Mike Garred x35488.,This isn't the right guy but he can get you to someone - Mike Garred x35488.,16,76
1664,No,0,This message is provided for informational purposes and should not be construed as a solicitation or offer to buy or sell any securities or related financial instruments.,This message is provided for informational purposes and should not be construed as a solicitation or offer to buy or sell any securities or related financial instruments.,27,170
1665,No,0,"This might be one of those ""let me get Alan to help me for a free lunch"" things.","This might be one of those ""let me get Alan to help me for a free lunch"" things.",18,80
1667,No,0,"This project, Entelligence, has been endorsed by Greg Whalley and Jeff Shankman and is currently under development for delivery later this quarter.","This project, Entelligence, has been endorsed by Greg Whalley and Jeff Shankman and is currently under development for delivery later this quarter.",22,147
1668,No,0,This should allow us to have another discussion.,This should allow us to have another discussion.,8,48
1669,No,0,"This special collection has just what you need with entertaining movies like Despicable Me and The Smurfs, and hilarious TV shows such as SpongeBob SquarePants and Phineas and Ferb - all for under $10 each.","This special collection has just what you need with entertaining movies like Despicable Me and The Smurfs, and hilarious TV shows such as SpongeBob SquarePants and Phineas and Ferb — all for under $10 each.",35,206
1671,No,0,This tension has given people lots of heartburn.,This tension has given people lots of heartburn.,8,48
1672,No,0,This value should not be given to Sharp unless he bears the cost of the facilities.,This value should not be given to Sharp unless he bears the cost of the facilities.,16,83
1673,No,0,This was the second e:mail that I had sent to Kim regarding Brent with no reply back.,This was the second e:mail that I had sent to Kim regarding Brent with no reply back.,17,85
1674,No,0,"This week I stayed at 52nd and Madison, time before I stayed at either 72 or 77th and Madison.","This week I stayed at 52nd and Madison, time before I stayed at either 72 or 77th and Madison.",19,94
1675,No,0,"This week on Qwiki, creators carve cat faces onto Halloween pumpkins, we discover the beauty of Hawaii's Lanai Island, and Banksy makes his mark in New York City.","This week on Qwiki, creators carve cat faces onto Halloween pumpkins, we discover the beauty of Hawaii's Lanai Island, and Banksy makes his mark in New York City.",28,162
1676,No,0,"This week on Qwiki, we visit New York Fashion Week, fans get up close with Mumford & Sons, and a creator goes cliff diving off Hawaii's Waimea Bay.","This week on Qwiki, we visit New York Fashion Week, fans get up close with Mumford & Sons, and a creator goes cliff diving off Hawaii's Waimea Bay.",28,147
1677,No,0,This weekend you'll earn Double XP on all Multiplayer and Squads play.,This weekend you'll earn Double XP on all Multiplayer and Squads play.,12,70
1679,No,0,This will let you access your JeeoSuite by entering a friendly url into your web-browser.,This will let you access your JeeoSuite by entering a friendly url into your web-browser.,15,89
1681,No,0,"This would be included in the section under Commercial Support, added as an additional bullet point beneath the one that addresses Business Analysis and Reporting (I believe that these bullet points are on Page 3 of the draft memo).","This would be included in the section under Commercial Support, added as an additional bullet point beneath the one that addresses Business Analysis and Reporting (I believe that these bullet points are on Page 3 of the draft memo).",39,232
1684,No,0,"Though you'll be subject to interest and possible penalty charges for late payment of your taxes, you'll avoid being hit with a late-filing penalty, which runs a steep five percent a month (up to a maximum 25 percent.)","Though you'll be subject to interest and possible penalty charges for late payment of your taxes, you'll avoid being hit with a late-filing penalty, which runs a steep five percent a month (up to a maximum 25 percent.)",38,218
1686,No,0,"Through the following brief survey, I'd like to find out what you love about Fanhattan, and what we need to do more of to earn your love.","Through the following brief survey, I'd like to find out what you love about Fanhattan, and what we need to do more of to earn your love.",27,137
1688,No,0,Tim: I think this is Rob's new email address.,Tim: I think this is Rob's new email address.,9,45
1690,No,0,Time to get back into studying.,Time to get back into studying.,6,31
1691,No,0,Tino and Dennis offered DOE 70% of the $$ from the surplus power sales until a certain target is hit (probably a target equivalent to DOE's current PNM rate less 10%) and then 30% of any additional $$.,Tino and Dennis offered DOE 70% of the $$ from the surplus power sales until a certain target is hit (probably a target equivalent to DOE's current PNM rate less 10%) and then 30% of any additional $$.,38,201
1692,No,0,Title: Meeting,Title: Meeting,2,14
1696,No,0,"To this end, I have recently studied possible options for reaching the targeted savings.","To this end, I have recently studied possible options for reaching the targeted savings.",14,88
